trade_date,cash,positions_value,equity
20220222,61.428644047206035,1045421.3562653543,1045482.7849094016
20220223,61.428644047206035,1042339.354443128,1042400.7830871752
20220224,61.428644047206035,1027375.8343559192,1027437.2629999664
20220225,61.428644047206035,1026682.0351665876,1026743.4638106348
20220228,61.428644047206035,1025891.3052860276,1025952.7339300748
20220301,445.55095662162057,1028603.0404591961,1029048.5914158177
20220302,445.55095662162057,1028152.9352355587,1028598.4861921803
20220303,445.55095662162057,1033859.8217242003,1034305.3726808219
20220304,445.55095662162057,1030659.2866446547,1031104.8376012763
20220307,445.55095662162057,1022039.4107742853,1022484.961730907
20220308,445.55095662162057,1008524.5861084942,1008970.1370651159
20220309,445.55095662162057,991769.4836030365,992215.0345596581
20220310,445.55095662162057,993849.1137199634,994294.664676585
20220311,445.55095662162057,999117.733641682,999563.2845983036
20220314,445.55095662162057,989725.7712544851,990171.3222111068
20220315,445.55095662162057,958416.5799133326,958862.1308699542
20220316,445.55095662162057,973015.8760503087,973461.4270069303
20220317,445.55095662162057,973836.4791371048,974282.0300937265
20220318,445.55095662162057,987019.1020315439,987464.6529881655
20220321,445.55095662162057,979162.3894386395,979607.9403952612
20220322,445.55095662162057,992688.5236141208,993134.0745707424
20220323,445.55095662162057,990565.6840919743,991011.2350485959
20220324,445.55095662162057,989845.7302197291,990291.2811763508
20220325,445.55095662162057,995030.2091850643,995475.760141686
20220328,445.55095662162057,1001512.4914592206,1001958.0424158423
20220329,445.55095662162057,1002499.965326643,1002945.5162832646
20220330,445.55095662162057,1008208.4068998704,1008653.957856492
20220331,445.55095662162057,1020895.0300360945,1021340.5809927161
20220401,154.4335523089103,1029920.7918337097,1030075.2253860186
20220406,154.4335523089103,1044219.099552691,1044373.5331049999
20220407,154.4335523089103,1032925.3095265001,1033079.743078809
20220408,154.4335523089103,1037186.9217282835,1037341.3552805925
20220411,154.4335523089103,1027176.8153878464,1027331.2489401554
20220412,154.4335523089103,1033065.8186599344,1033220.2522122434
20220413,154.4335523089103,1029478.061626594,1029632.495178903
20220414,154.4335523089103,1028912.2475778351,1029066.681130144
20220415,154.4335523089103,1031380.6133023691,1031535.0468546781
20220418,154.4335523089103,1016482.9050298879,1016637.3385821969
20220419,154.4335523089103,1025285.8101668733,1025440.2437191822
20220420,154.4335523089103,1020981.280811938,1021135.7143642469
20220421,154.4335523089103,1017747.3467756682,1017901.7803279771
20220422,154.4335523089103,1028652.1508699148,1028806.5844222237
20220425,154.4335523089103,1005492.5444049032,1005646.9779572121
20220426,154.4335523089103,1001029.913861301,1001184.34741361
20220427,154.4335523089103,996456.538718249,996610.9722705579
20220428,154.4335523089103,1003394.4752416809,1003548.9087939898
20220429,154.4335523089103,1007964.906686917,1008119.3402392259
20220505,250.93010652813246,1002986.0389396014,1003236.9690461295
20220506,250.93010652813246,987639.495062716,987890.4251692441
20220509,250.93010652813246,989325.4838162407,989576.4139227688
20220510,250.93010652813246,991894.0529585539,992144.983065082
20220511,250.93010652813246,988819.9753211299,989070.905427658
20220512,250.93010652813246,986061.459168855,986312.3892753831
20220513,250.93010652813246,993069.9159993595,993320.8461058876
20220516,250.93010652813246,988650.0230211208,988900.9531276489
20220517,250.93010652813246,988514.9049203406,988765.8350268687
20220518,250.93010652813246,986448.6628238542,986699.5929303824
20220519,250.93010652813246,984382.4207273675,984633.3508338956
20220520,250.93010652813246,988632.3614055973,988883.2915121254
20220523,250.93010652813246,988414.2616957522,988665.1918022803
20220524,250.93010652813246,985362.4628914597,985613.3929979878
20220525,250.93010652813246,986546.1245991581,986797.0547056862
20220526,250.93010652813246,990824.2179772713,991075.1480837994
20220527,250.93010652813246,991890.4231997132,992141.3533062413
20220530,250.93010652813246,986369.8501228408,986620.780229369
20220531,250.93010652813246,987404.361873077,987655.2919796051
20220601,165.35922513498645,986824.3112284306,986989.6704535655
20220602,165.35922513498645,987456.3518012229,987621.7110263578
